RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported
19165,DRUG/NARCOTIC VIOLATION,201504276,600,E MARKET ST,CPD ,2015-08-17T00:00:00.000Z,1638
19166,DRUG/NARCOTIC VIOLATION,201504277,600,E MARKET ST,CPD ,2015-08-17T00:00:00.000Z,1639
19167,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504278,900,EMMET ST N,CPD ,2015-08-17T00:00:00.000Z,1637
19168,TRAFFIC-ACCIDENT,201504279,1800,EMMET ST N,CPD ,2015-08-17T00:00:00.000Z,1719
19169,FRAUD-CREDIT CARD/ATM,201504281,400,GARRETT ST,CPD ,2015-08-17T00:00:00.000Z,1831
19170,TRAFFIC-HIT AND RUN,201504282,700,MCINTIRE RD,CPD ,2015-08-17T00:00:00.000Z,2117
19171,DRUG/NARCOTIC VIOLATION,201504283,400,4TH ST NE,CPD ,2015-08-17T00:00:00.000Z,2245
19172,BURGLARY/BREAKING AND ENTERING,201504284,1900,SWANSON DR,CPD ,2015-08-18T00:00:00.000Z,0035
19173,ASSAULT-AGGRAVATED,201504285,200,CREAM ST,CPD ,2015-08-18T00:00:00.000Z,0540
19174,LARCENY-ALL OTHER LARCENY,201504286,100,E MAIN ST,CPD ,2015-08-18T00:00:00.000Z,0705
19175,ASSIST CITIZEN-MENTAL/TDO/ECO,201504287,900,CARLTON AVE,CPD ,2015-08-19T00:00:00.000Z,0348
19176,PROPERTY-LOST,201504288,1300,E HIGH ST,CPD ,2015-08-18T00:00:00.000Z,1045
19177,EMBEZZLEMENT,201504290,900,PRESTON AVE,CPD ,2015-08-18T00:00:00.000Z,1251
19178,DRUG/NARCOTIC VIOLATION,201504291,600,E MARKET ST,CPD ,2015-08-18T00:00:00.000Z,1500
19179,ASSAULT-SIMPLE,201504292,200,RIDGE MCINTIRE RD,CPD ,2015-08-18T00:00:00.000Z,1446
19180,LARCENY-ALL OTHER LARCENY,201504293,1800,MEADOWBROOK HGTS,CPD ,2015-08-18T00:00:00.000Z,1616
19181,LARCENY-THEFT FROM BUILDING,201504294,100,E MAIN ST,CPD ,2015-08-17T00:00:00.000Z,1848
19182,LARCENY-ALL OTHER LARCENY,201504295,1700,GRADY AVE,CPD ,2015-08-17T20:36:00.000Z,2036
19183,TRAFFIC-HIT AND RUN,201504296,1600,AMHERST ST,CPD ,2015-08-18T00:00:00.000Z,2224
19184,TRAFFIC-HIT AND RUN,201504297,1900,STADIUM RD,CPD ,2015-08-18T00:00:00.000Z,1807
19185,PROPERTY-FOUND/RECOVERED,201504299,800,W MAIN ST,CPD ,2015-08-18T00:00:00.000Z,2024
19186,PROPERTY-LOST,201504300,1900,EMMET ST N,CPD ,2015-08-18T00:00:00.000Z,2038
19187,DRUG/NARCOTIC VIOLATION,201504301,900,RIVES ST,CPD ,2015-08-19T00:00:00.000Z,1800
19188,TOWED VEHICLE,201504302,100,15TH ST NW,CPD ,2015-08-18T00:00:00.000Z,2324
19189,DRUG/NARCOTIC VIOLATION,201504303,200,MONTICELLO AVE,CPD ,2015-08-18T00:00:00.000Z,2350
19190,TOWED VEHICLE,201504304,1700,JEFFERSON PARK AVE,CPD ,2015-08-19T00:00:00.000Z,0015
19191,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504305,100,10TH ST NW,CPD ,2015-08-19T00:00:00.000Z,0135
19192,ASSIST CITIZEN-WELFARE CHECK,201504306,1400,VINE ST,CPD ,2015-08-19T00:00:00.000Z,0405
19193,COMMUNITY RELATIONS INITIATIVE (CRI),201504307,100,W MARKET ST,CPD ,2015-08-19T00:00:00.000Z,0744
19194,TRAFFIC-HIT AND RUN,201504308,700,MONTICELLO AVE,CPD ,2015-08-19T00:00:00.000Z,0915
19195,TOWED VEHICLE,201504309,1600,6TH ST SE,CPD ,2015-08-19T00:00:00.000Z,0956
19196,TOWED VEHICLE,201504311,200,E JEFFERSON ST,CPD ,2015-08-19T00:00:00.000Z,1041
19197,TOWED VEHICLE,201504312,600,E JEFFERSON ST,CPD ,2015-08-19T00:00:00.000Z,1050
19198,TOWED VEHICLE,201504313,200,2ND ST,CPD ,2015-08-19T00:00:00.000Z,1125
19199,TOWED VEHICLE,201504314,1700,JEFFERSON PARK AVE,CPD ,2015-08-19T00:00:00.000Z,1224
19200,TOWED VEHICLE,201504316,200,4TH ST NE,CPD ,2015-08-19T00:00:00.000Z,1315
19201,PROPERTY-FOUND/RECOVERED,201504317,900,EMMET ST,CPD ,2015-08-19T00:00:00.000Z,1310
19202,DRUG/NARCOTIC VIOLATION,201504318,600,E MARKET ST,CPD ,2015-08-19T00:00:00.000Z,1800
19203,TRESPASS ON REAL PROPERTY,201504319,200,E MARKET ST,CPD ,2015-08-19T00:00:00.000Z,1451
19204,BURGLARY/BREAKING AND ENTERING,201504320,800,ORANGEDALE AVE,CPD ,2015-08-19T00:00:00.000Z,1413
19205,ASSAULT-SIMPLE,201504321,600,E WATER ST,CPD ,2015-08-19T00:00:00.000Z,1557
19206,DRUG/NARCOTIC VIOLATION,201504323,1500,UNIVERSITY AVE,CPD ,2015-08-19T00:00:00.000Z,2300
19207,LARCENY-ALL OTHER LARCENY,201504324,700,PALATINE AVE,CPD ,2015-08-19T00:00:00.000Z,1915
19208,ASSAULT-SIMPLE,201504325,1500,GREEN ST,CPD ,2015-08-19T00:00:00.000Z,1950
19209,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504326,500,ELLIOTT AVE,CPD ,2015-08-19T00:00:00.000Z,2015
19210,PROPERTY-LOST,201504327,300,2ND ST SE,CPD ,2015-08-19T00:00:00.000Z,2055
19211,DRUG/NARCOTIC VIOLATION,201504328,1200,CARLTON AVE,CPD ,2015-08-19T00:00:00.000Z,2130
19212,TOWED VEHICLE,201504329,1100,AVON ST,CPD ,2015-08-19T00:00:00.000Z,2215
19213,ASSAULT-SIMPLE,201504330,1100,5TH ST,CPD ,2015-08-20T00:00:00.000Z,0038
19214,WARRANT SERVICE/ AGENCIES WARRANTS,201504331,300,W MAIN ST,CPD ,2015-08-20T00:00:00.000Z,0320
19215,TOWED VEHICLE,201504332,900,5TH ST SW,CPD ,2015-08-20T00:00:00.000Z,0849
19216,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504334,200,AVON ST,CPD ,2015-08-20T00:00:00.000Z,1016
19217,TOWED VEHICLE,201504336,800,JEFFERSON ST,CPD ,2015-08-20T00:00:00.000Z,1042
19218,LITTERING/ILLEGAL TRASH DUMPING,201504338,100,FRANKLIN ST,CPD ,2015-08-20T01:00:00.000Z,1237
19219,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504339,700,HARRIS ST,CPD ,2015-08-20T00:00:00.000Z,1525
19220,ASSIST CITIZEN-MENTAL/TDO/ECO,201504340,400,GARRETT ST,CPD ,2015-08-20T00:00:00.000Z,1255
19221,LARCENY-ALL OTHER LARCENY,201504341,1500,CARLTON AVE,CPD ,2015-08-20T00:00:00.000Z,1248
19222,FRAUD-CREDIT CARD/ATM,201504342,100,N BAKER ST,CPD ,2015-08-20T00:00:00.000Z,1828
19223,DRUG/NARCOTIC VIOLATION,201504343,600,E MARKET ST,CPD ,2015-08-20T00:00:00.000Z,1700
19224,TRAFFIC STOPS,201504345,800,250 BYPASS,CPD ,2015-08-20T00:00:00.000Z,2000
19225,VIOLATE PROTECTIVE ORDER,201504346,700,PROSPECT AV,CPD ,2015-08-19T00:00:00.000Z,1853
19226,TOWED VEHICLE,201504347,100,W WATER ST,CPD ,2015-08-20T00:00:00.000Z,1910
19227,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504348,1000,MONTICELLO RD,CPD ,2015-08-20T00:00:00.000Z,2006
19228,ANIMAL-COMPLAINT,201504349,600,ROCKCREEK RD,CPD ,2015-08-20T00:00:00.000Z,2154
19229,TOWED VEHICLE,201504350,200,15TH ST NW,CPD ,2015-08-20T00:00:00.000Z,2104
19230,TOWED VEHICLE,201504351,300,15TH ST NW,CPD ,2015-08-20T00:00:00.000Z,2139
19231,TOWED VEHICLE,201504352,300,15TH ST NW,CPD ,2015-08-20T00:00:00.000Z,2139
19232,BURGLARY/BREAKING AND ENTERING,201504353,100,MONTPELIER ST,CPD ,2015-08-22T00:00:00.000Z,0530
19233,KIDNAPPING/ABDUCTION,201504354,1100,5TH ST EXT,CPD ,2015-08-21T00:00:00.000Z,0445
19234,ASSAULT-SIMPLE,201504355,900,PRESTON AVE,CPD ,2015-08-21T00:00:00.000Z,0254
19235,KIDNAPPING/ABDUCTION,201504356,100,MADISON LN,CPD ,2015-08-21T00:00:00.000Z,0213
19236,TRAFFIC-HIT AND RUN,201504357,400,E JEFFERSON ST,CPD ,2015-08-21T00:00:00.000Z,1030
19237,DRUG/NARCOTIC VIOLATION,201504358,700,HARRIS ST,CPD ,2015-08-21T00:00:00.000Z,1224
19238,DOA,201504359,2100,TARLTON DR,CPD ,2015-08-21T00:00:00.000Z,1408
19239,TRAFFIC-HIT AND RUN,201504360,900,EMMET ST,CPD ,2015-08-21T00:00:00.000Z,1441
19240,PHONE CALLS-THREATENING OR OBSCENE,201504361,200,HUNTLEY AVE,CPD ,2015-08-21T00:00:00.000Z,1406
19241,MISC. NON CRIMINAL,201504362,1400,MELBOURNE RD,CPD ,2015-08-24T00:00:00.000Z,0947
19242,DRUG/NARCOTIC VIOLATION,201504363,600,E MARKET ST,CPD ,2016-04-19T00:00:00.000Z,1018
19243,ASSIST CITIZEN-WELFARE CHECK,201504364,100,MADISON LN,CPD ,2015-08-21T00:00:00.000Z,2000
19244,ASSAULT-INTIMIDATION,201504365,1300,HAMPTON ST,CPD ,2015-08-21T00:00:00.000Z,1740
19245,ANIMAL-COMPLAINT,201504366,800,ALTAVISTA AVE,CPD ,2015-08-21T00:00:00.000Z,2300
19246,LARCENY-THEFT FROM BUILDING,201504367,700,HARRIS ST,CPD ,2015-08-21T00:00:00.000Z,1842
19247,ANIMAL-COMPLAINT,201504368,100,E MAIN ST,CPD ,2015-08-21T00:00:00.000Z,1748
19248,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504369,1500,CARLTON AVE,CPD ,2015-08-21T00:00:00.000Z,1950
19249,PROPERTY-FOUND/RECOVERED,201504370,1400,UNIVERSITY AVE,CPD ,2015-08-21T00:00:00.000Z,2050
19250,TRAFFIC-HIT AND RUN,201504371,1700,EMMET ST N,CPD ,2015-08-21T00:00:00.000Z,2244
19251,SHOTS FIRED/ILLEGAL HUNTING CALL,201504372,1700,CEDAR HILL RD,CPD ,2015-08-21T00:00:00.000Z,2310
19252,DRUG/NARCOTIC VIOLATION,201504373,200,W WATER ST,CPD ,2015-08-22T00:00:00.000Z,0600
19253,ASSAULT-SIMPLE,201504374,1000,2ND ST SE,CPD ,2015-08-22T00:00:00.000Z,0545
19254,SHOTS FIRED/ILLEGAL HUNTING CALL,201504375,700,PROSPECT AVE,CPD ,2015-08-22T00:00:00.000Z,0443
19255,TRAFFIC-HIT AND RUN,201504376,1400,EMMET ST N,CPD ,2015-08-22T00:00:00.000Z,0620
19256,TOWED VEHICLE,201504377,1400,EMMET ST,CPD ,2015-08-22T00:00:00.000Z,0603
19257,TRAFFIC-HIT AND RUN,201504379,400,FAIRWAY AVE,CPD ,2015-08-22T00:00:00.000Z,0740
19258,TRAFFIC-ACCIDENT,201504380,1300,E MARKET ST,CPD ,2015-08-22T00:00:00.000Z,0902
19259,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504381,1400,FLORENCE RD,CPD ,2015-08-22T10:15:00.000Z,1015
19260,TOWED VEHICLE,201504382,200,GLEASON ST,CPD ,2015-08-22T00:00:00.000Z,1043
19261,TOWED VEHICLE,201504383,1600,GRADY AVE,CPD ,2015-08-22T00:00:00.000Z,1134
19262,DOA,201504384,100,STRATFORD CT,CPD ,2015-08-22T00:00:00.000Z,1050
19263,TRAFFIC-HIT AND RUN,201504385,1500,E HIGH ST,CPD ,2015-08-22T00:00:00.000Z,1715
19264,ASSIST CITIZEN-MENTAL/TDO/ECO,201504386,1300,RIVERDALE DR,CPD ,2015-08-22T00:00:00.000Z,1333
19265,TRAFFIC-ACCIDENT,201504387,300,MONTEBELLO CIR,CPD ,2015-08-22T00:00:00.000Z,1730
19266,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504388,700,EVERGREEN AVE,CPD ,2015-08-22T00:00:00.000Z,1747
19267,TOWED VEHICLE,201504389,300,14TH ST NW,CPD ,2015-08-22T00:00:00.000Z,1756
19268,ASSIST CITIZEN-MENTAL/TDO/ECO,201504390,600,9TH ST SW,CPD ,2015-08-22T00:00:00.000Z,1852
19269,BURGLARY/BREAKING AND ENTERING,201504391,500,8TH ST NE,CPD ,2015-08-22T00:00:00.000Z,2356
19270,TRAFFIC-HIT AND RUN,201504392,1600,E MARKET ST,CPD ,2015-08-22T00:00:00.000Z,2356
19271,ANIMAL-BITE,201504393,1100,DRUID AVE,CPD ,2015-08-23T03:00:00.000Z,0300
19272,TOWED VEHICLE,201504395,200,14TH ST NW,CPD ,2015-08-23T00:00:00.000Z,0130
19273,TRESPASS ON REAL PROPERTY,201504396,1200,WERTLAND ST,CPD ,2015-08-23T00:00:00.000Z,0133
19274,BURGLARY/BREAKING AND ENTERING,201504397,500,RUGBY RD,CPD ,2015-08-23T00:00:00.000Z,0236
19275,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504398,700,PROSPECT AVE,CPD ,2015-08-23T00:00:00.000Z,0820
19276,MISSING PERSON-JUVENILE,201504400,400,4TH ST NE,CPD ,2015-08-23T00:00:00.000Z,1208
19277,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504401,1300,WERTLAND ST,CPD ,2015-08-23T00:00:00.000Z,1630
19278,ASSAULT-SIMPLE,201504402,1100,GORDON AVE,CPD ,2015-08-23T00:00:00.000Z,1329
19279,LARCENY-ALL OTHER LARCENY,201504403,300,10TH ST NW,CPD ,2015-08-23T00:00:00.000Z,1630
19280,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504404,600,E MARKET ST,CPD ,2015-08-23T00:00:00.000Z,1640
19281,MOTOR VEHICLE THEFT/STOLEN AUTO,201504405,2300,ANGUS RD,CPD ,2015-08-23T00:00:00.000Z,1639
19282,ASSAULT-SIMPLE,201504406,600,PRESTON AVE,CPD ,2015-08-23T00:00:00.000Z,1717
19283,LARCENY-SHOPLIFTING,201504407,1800,MONTICELLO RD,CPD ,2015-08-23T00:00:00.000Z,1909
19284,LARCENY-SHOPLIFTING,201504408,1800,MONTICELLO RD,CPD ,2015-08-23T00:00:00.000Z,1806
19285,ASSAULT-SIMPLE,201504409,1200,WERTLAND ST,CPD ,2015-08-23T00:00:00.000Z,2352
19286,LARCENY-ALL OTHER LARCENY,201504410,1100,WERTLAND ST,CPD ,2015-08-23T00:00:00.000Z,1947
19287,DOA,201504411,200,2ND ST NW,CPD ,2015-08-23T00:00:00.000Z,2250
19288,TOWED VEHICLE,201504413,1800,JEFFERSON PARK AVE,CPD ,2015-08-23T00:00:00.000Z,2126
19289,ASSIST CITIZEN-MENTAL/TDO/ECO,201504414,100,SHAMROCK RD,CPD ,2015-08-24T00:00:00.000Z,0400
19290,ASSAULT-SIMPLE,201504415,900,HEMLOCK LN,CPD ,2015-08-24T00:00:00.000Z,0219
19291,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504418,1900,JEFFERSON PARK AV,CPD ,2015-08-24T00:00:00.000Z,0820
19292,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504420,600,GARRET ST,CPD ,2015-08-24T00:00:00.000Z,0900
19293,TOWED VEHICLE,201504421,600,PRESTON PLACE,CPD ,2015-08-24T00:00:00.000Z,0846
19294,TOWED VEHICLE,201504422,600,PRESTON PL,CPD ,2015-08-24T00:00:00.000Z,0910
19295,TOWED VEHICLE,201504423,600,PRESTON PL,CPD ,2015-08-24T00:00:00.000Z,0922
19296,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504424,600,CABELL AVE,CPD ,2015-08-24T00:00:00.000Z,1045
19297,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201504425,600,PRESTON AV,CPD ,2015-08-24T00:00:00.000Z,0954
19298,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504426,100,12 1/2 ST MW,CPD ,2015-08-24T00:00:00.000Z,1000
19299,ASSAULT-SIMPLE,201504427,100,14TH ST NW,CPD ,2015-08-24T00:00:00.000Z,1035
19300,LARCENY-THEFT FROM BUILDING,201504428,200,E WATER ST,CPD ,2015-08-24T00:00:00.000Z,1044
19301,LARCENY-ALL OTHER LARCENY,201504429,100,14TH ST NW,CPD ,2015-08-24T00:00:00.000Z,1103
19302,MOTOR VEHICLE THEFT/STOLEN AUTO,201504430,100,ASHBY PL,CPD ,2015-08-24T00:00:00.000Z,1032
19303,LARCENY-ALL OTHER LARCENY,201504431,400,E JEFFERSON STR,CPD ,2015-08-24T00:00:00.000Z,1212
19304,TRAFFIC-HIT AND RUN,201504432,100,250 BYPASS,CPD ,2015-08-24T00:00:00.000Z,1108
19305,ASSAULT-SIMPLE,201504433,1400,HAMPTON ST,CPD ,2015-08-24T00:00:00.000Z,1300
19306,LARCENY-THEFT FROM BUILDING,201504434,200,CHANCELLOR ST,CPD ,2015-08-24T00:00:00.000Z,1046
19307,LARCENY-ALL OTHER LARCENY,201504435,300,MONTIBELLO CIR,CPD ,2015-08-24T09:10:00.000Z,0910
19308,ASSAULT-SIMPLE,201504436,1900,EMMET ST N,CPD ,2015-08-24T00:00:00.000Z,1730
19309,LARCENY-THEFT FROM MOTOR VEHICLE,201504438,400,15TH ST NW,CPD ,2015-08-23T00:00:00.000Z,2009
19310,MOTOR VEHICLE THEFT/STOLEN AUTO,201504439,1100,5TH ST SW,CPD ,2015-08-25T00:00:00.000Z,0742
19311,FRAUD-CREDIT CARD/ATM,201504442,1500,AMHERST ST,CPD ,2015-08-24T00:00:00.000Z,1624
19312,LARCENY-ALL OTHER LARCENY,201504443,1000,PRESTON AVE,CPD ,2015-08-24T00:00:00.000Z,1937
19313,ASSAULT-INTIMIDATION,201504444,1700,HYDRAULIC RD,CPD ,2015-08-24T00:00:00.000Z,2002
19314,TOWED VEHICLE,201504445,500,12TH ST NW,CPD ,2015-08-24T00:00:00.000Z,2245
19315,TRAFFIC STOPS,201504446,1200,EMMET ST N,CPD ,2015-08-25T00:00:00.000Z,0250
19316,TOWED VEHICLE,201504447,1200,EMMET ST N,CPD ,2015-08-24T00:00:00.000Z,2344
19317,TOWED VEHICLE,201504448,1800,AVON ST,CPD ,2015-08-24T00:00:00.000Z,2245
19318,ASSAULT-SIMPLE,201504449,100,MIDDLESEX DR,CPD ,2015-08-25T00:00:00.000Z,0606
19319,PROPERTY-FOUND/RECOVERED,201504450,600,E MARKET ST,CPD ,2015-08-24T00:00:00.000Z,2336
19320,TOWED VEHICLE,201504451,700,DELEVAN ST,CPD ,2015-08-25T00:00:00.000Z,0855
19321,TOWED VEHICLE,201504452,0,UNIVERSITY CIR,CPD ,2015-08-25T09:00:00.000Z,0900
19322,TOWED VEHICLE,201504453,0,UNIVERSITY CIR,CPD ,2015-08-25T00:00:00.000Z,0900
19323,LARCENY-ALL OTHER LARCENY,201504454,600,EVERGREEN AVE,CPD ,2015-08-25T00:00:00.000Z,0941
19324,TRAFFIC-HIT AND RUN,201504456,200,W WATER ST,CPD ,2015-08-25T13:15:00.000Z,1315
19325,TOWED VEHICLE,201504457,400,13TH ST NW,CPD ,2015-08-25T00:00:00.000Z,1325
19326,TOWED VEHICLE,201504458,400,13TH ST NW,CPD ,2015-08-25T00:00:00.000Z,1325
19327,DRUG/NARCOTIC VIOLATION,201504459,600,E MARKET ST,CPD ,2015-08-25T00:00:00.000Z,1524
19328,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201504460,600,PRESTON AV,CPD ,2015-08-25T00:00:00.000Z,1538
19329,BURGLARY/BREAKING AND ENTERING,201504462,800,MERIDIAN ST,CPD ,2015-08-25T00:00:00.000Z,1623
19330,PROSTITUTION,201504463,1600,EMMET ST N,CPD ,2015-08-25T00:00:00.000Z,2006
19331,WARRANT SERVICE/ AGENCIES WARRANTS,201504464,500,MOSELY DR,CPD ,2015-08-25T00:00:00.000Z,1800
19332,ASSAULT-SIMPLE,201504467,1100,5TH ST SW,CPD ,2015-08-25T00:00:00.000Z,2147
19333,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201504468,1300,W MAIN ST,CPD ,2015-08-26T00:00:00.000Z,0814
19334,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504469,500,BAILEY RD,CPD ,2015-08-26T00:00:00.000Z,0840
19335,TRAFFIC-HIT AND RUN,201504470,4000,CITY WALK WAY,CPD ,2015-08-26T00:00:00.000Z,0837
19336,TOWED VEHICLE,201504471,400,13TH ST NW,CPD ,2015-08-26T00:00:00.000Z,0836
19337,TOWED VEHICLE,201504472,400,13TH ST NW,CPD ,2015-08-26T00:00:00.000Z,0836
19338,COUNTERFEITING/FORGERY,201504474,600,PRESTON AVE,CPD ,2015-08-26T00:00:00.000Z,0930
19339,ASSAULT-SIMPLE,201504475,2300,SHELBY DR,CPD ,2015-08-26T00:00:00.000Z,1111
19340,LARCENY-ALL OTHER LARCENY,201504476,700,RIDGE ST,CPD ,2015-08-26T00:00:00.000Z,1225
19341,TOWED VEHICLE,201504478,600,BROWN ST,CPD ,2015-08-26T00:00:00.000Z,1320
19342,LARCENY-ALL OTHER LARCENY,201504479,100,MIDDLESEX DR,CPD ,2015-08-26T00:00:00.000Z,1330
19343,ASSAULT-SIMPLE,201504480,1400,VINE ST,CPD ,2015-08-26T00:00:00.000Z,1515
19344,LARCENY-ALL OTHER LARCENY,201504481,500,CHERRY AVE,CPD ,2015-08-26T00:00:00.000Z,1632
19345,BURGLARY/BREAKING AND ENTERING,201504483,500,8TH ST NE,CPD ,2015-08-26T00:00:00.000Z,1710
19346,DISORDERLY CONDUCT,201504485,1000,PRESTON AVE,CPD ,2015-08-26T00:00:00.000Z,2159
19347,ASSAULT-SIMPLE,201504486,1000,EMMET ST N,CPD ,2015-08-26T00:00:00.000Z,2308
19348,DISORDERLY CONDUCT,201504487,700,FRANKLIN ST,CPD ,2015-08-26T00:00:00.000Z,2345
19349,TOWED VEHICLE,201504488,400,13TH ST NW,CPD ,2015-08-27T00:00:00.000Z,0824
19350,LARCENY-ALL OTHER LARCENY,201504489,1400,MELBOURNE RD,CPD ,2015-08-27T00:00:00.000Z,0930
19351,TRESPASS ON REAL PROPERTY,201504490,700,E MAIN ST,CPD ,2015-08-27T00:00:00.000Z,0910
19352,TRAFFIC-HIT AND RUN,201504491,1200,JEFFERSON PARK AVE,CPD ,2015-08-27T00:00:00.000Z,0948
19353,DRUG/NARCOTIC VIOLATION,201504492,0,ROOSEVELT BROWN BLVD,CPD ,2016-01-19T00:00:00.000Z,1600
19354,TRAFFIC-HIT AND RUN,201504494,400,PARK STREET,CPD ,2015-08-27T00:00:00.000Z,1329
19355,TRAFFIC-HIT AND RUN,201504495,1700,EMMET ST N,CPD ,2015-08-27T00:00:00.000Z,1335
19356,TOWED VEHICLE,201504496,1700,EMMET ST N,CPD ,2015-08-27T00:00:00.000Z,1414
19357,TRAFFIC-HIT AND RUN,201504498,300,4TH ST SE,CPD ,2015-08-27T00:00:00.000Z,1649
19358,LARCENY-SHOPLIFTING,201504499,900,EMMET ST N,CPD ,2015-08-27T00:00:00.000Z,1647
19359,ASSAULT-SIMPLE,201504501,500,HANOVER ST,CPD ,2015-08-27T00:00:00.000Z,1811
19360,LARCENY-SHOPLIFTING,201504502,900,EMMET ST N,CPD ,2015-08-27T00:00:00.000Z,1842
19361,MISC CRIMINAL,201504503,400,E HIGH ST,CPD ,2015-08-27T00:00:00.000Z,2009
19362,ASSAULT-SIMPLE,201504504,100,WESTWOOD CIR,CPD ,2015-08-27T00:00:00.000Z,2034
19363,ASSAULT-SIMPLE,201504505,1400,VINE ST,CPD ,2015-08-27T00:00:00.000Z,2320
19364,PROPERTY-FOUND/RECOVERED,201504506,600,E MARKET,CPD ,2015-08-27T00:00:00.000Z,2241
19365,ASSAULT-INTIMIDATION,201504507,1000,GRADY AVE,CPD ,2015-08-27T00:00:00.000Z,2345
19366,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201504508,900,PRESTON AVE,CPD ,2015-08-27T00:00:00.000Z,1035
19367,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201504509,900,PRESTON AVE,CPD ,2015-08-27T00:00:00.000Z,2230
19368,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201504510,900,PRESTON AVE,CPD ,2015-08-27T00:00:00.000Z,2230
19369,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201504511,900,PRESTON AVE,CPD ,2015-08-27T00:00:00.000Z,2230
19370,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201504512,400,PRESTON AVE,CPD ,2015-08-27T00:00:00.000Z,2230
19371,DRIVE UNDER THE INFLUENCE,201504513,800,MCINTIRE RD,CPD ,2015-08-28T00:00:00.000Z,0230
19372,ASSAULT-SIMPLE,201504514,100,APPLETREE RD,CPD ,2015-08-28T00:00:00.000Z,0430
19373,ASSAULT-SIMPLE,201504515,1600,MERIDIAN ST,CPD ,2015-08-28T00:00:00.000Z,0450
19374,TOWED VEHICLE,201504516,400,13TH ST NW,CPD ,2015-08-28T00:00:00.000Z,0830
19375,PROPERTY-FOUND/RECOVERED,201504517,600,E MARKET ST,CPD ,2015-08-28T00:00:00.000Z,1031
19376,PROPERTY-FOUND/RECOVERED,201504518,600,MARKET ST,CPD ,2015-08-28T00:00:00.000Z,1031
19377,PROPERTY-FOUND/RECOVERED,201504519,600,E MARKET ST,CPD ,2015-08-28T00:00:00.000Z,1031
19378,ASSIST CITIZEN-MEDICAL,201504521,1600,EMMET ST,CPD ,2015-08-28T00:00:00.000Z,0850
19379,LARCENY-ALL OTHER LARCENY,201504522,1400,VINE ST,CPD ,2015-08-28T00:00:00.000Z,1138
19380,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504523,300,11TH ST NW,CPD ,2015-08-28T00:00:00.000Z,1124
19381,LARCENY-ALL OTHER LARCENY,201504524,700,PARK ST,CPD ,2015-08-28T00:00:00.000Z,1417
19382,TOWED VEHICLE,201504525,200,14TH ST NW,CPD ,2015-08-28T00:00:00.000Z,1434
19383,LARCENY-SHOPLIFTING,201504526,500,W MAIN ST,CPD ,2015-08-28T00:00:00.000Z,1555
19384,ASSIST CITIZEN-MENTAL/TDO/ECO,201504527,1400,E HIGH ST,CPD ,2015-08-28T00:00:00.000Z,1501
19385,ASSAULT-INTIMIDATION,201504528,700,NASSAU ST,CPD ,2015-08-28T00:00:00.000Z,1640
19386,ASSIST CITIZEN-MENTAL/TDO/ECO,201504529,2100,MICHIE DR,CPD ,2015-08-28T15:26:00.000Z,1648
19387,ASSAULT-INTIMIDATION,201504530,300,CLEVELAND AVE,CPD ,2015-08-28T00:00:00.000Z,1749
19388,PROPERTY-LOST,201504531,200,5TH ST SW,CPD ,2015-08-28T00:00:00.000Z,1800
19389,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504532,1000,MONTICELLO RD,CPD ,2015-08-28T00:00:00.000Z,1757
